ppd_id,PlanName,StateAbbrev,planf,ActAssets_AVA_2014,ActAssets_AVA_2015,ActAssets_AVA_2016,ActAssets_GASB_2014,ActAssets_GASB_2015,ActAssets_GASB_2016,ActAssets_Smooth_2014,ActAssets_Smooth_2015,ActAssets_Smooth_2016,actives_tot_2014,actives_tot_2015,actives_tot_2016,ActiveSalaries_2014,ActiveSalaries_2015,ActiveSalaries_2016,ActLiabilities_GASB_2014,ActLiabilities_GASB_2015,ActLiabilities_GASB_2016,beneficiaries_tot_2014,beneficiaries_tot_2015,beneficiaries_tot_2016,BeneficiaryBenefit_avg_2014,BeneficiaryBenefit_avg_2015,BeneficiaryBenefit_avg_2016,benefits_tot_2014,benefits_tot_2015,benefits_tot_2016,contrib_EE_regular_2014,contrib_EE_regular_2015,contrib_EE_regular_2016,CoveredPayroll_GASB67_2014,CoveredPayroll_GASB67_2015,CoveredPayroll_GASB67_2016,expense_TotBenefits_2014,expense_TotBenefits_2015,expense_TotBenefits_2016,InflationAssumption_GASB_2014,InflationAssumption_GASB_2015,InflationAssumption_GASB_2016,InvestmentReturnAssumption_GASB_2014,InvestmentReturnAssumption_GASB_2015,InvestmentReturnAssumption_GASB_2016,MktAssets_net_2014,MktAssets_net_2015,MktAssets_net_2016,NetPosition_2014,NetPosition_2015,NetPosition_2016,payroll_2014,payroll_2015,payroll_2016,TotalPensionLiability_2014,TotalPensionLiability_2015,TotalPensionLiability_2016,UAAL_GASB_2014,UAAL_GASB_2015,UAAL_GASB_2016,al,al_source,payroll,payroll_source,assets.mv,assets.mv_source,assets.av,assets.av_source,uaal,uaal_source,actives,actives_source,beneficiaries,beneficiaries_source,benefits,benefits_source,avgbenefit.ppd,avgbenefit.ppd_source,discount,discount_source,infl.ppd,infl.ppd_source,eec,eec_source,avgsalary,avgbenefit,avgbenefit_best,eecRate.ppd_calc,AssetSmoothingPeriod_GASB_2014,AssetSmoothingPeriod_GASB_2015,AssetSmoothingPeriod_GASB_2016,openclosedf_2014,openclosedf_2015,openclosedf_2016,pctdollf_2014,pctdollf_2015,pctdollf_2016,UAALAmortPeriod_GASB_2014,UAALAmortPeriod_GASB_2015,UAALAmortPeriod_GASB_2016,assetperiod,assetperiod_source,openclosedf,openclosedf_source,pctdollf,pctdollf_source,amortperiod,amortperiod_source
153,Dallas Police and Fire,TX,Safety,NA,NA,NA,3695273.876,2680124.303,NA,3695273.876,2680124.303,NA,4107,4077,NA,246544.0781,249889.0156,NA,5792216.025,5947173.998,NA,4069,4230,NA,235.0323944,243.7329102,NA,956346.8125,1030990.188,NA,29333.112,114885.723,NA,383006,365210,NA,244198.722,283217.455,NA,0.045,0.0275,NA,0.0725,0.0725,NA,3074195.466,2680124.303,NA,3074195,2680124.303,NA,383006.33,365210.426,NA,8048930,9536840.198,NA,2096942.149,3267049.695,NA,5947173.998,ActLiabilities_GASB_2015,365210.426,payroll_2015,2680124.303,MktAssets_net_2015,2680124.303,ActAssets_GASB_2015,3267049.695,UAAL_GASB_2015,4077,actives_tot_2015,4230,beneficiaries_tot_2015,1030990.188,benefits_tot_2015,243732.9102,BeneficiaryBenefit_avg_2015,0.0725,InvestmentReturnAssumption_GASB_2015,0.0275,InflationAssumption_GASB_2015,114885723,contrib_EE_regular_2015,89578.22566,243732.9048,243732.9048,0.314574051,10,5,NA,open,open,NA,levpercent,levpercent,NA,30,10,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,10,UAALAmortPeriod_GASB_2015
154,Detroit Police and Fire Retirement System,MI,Safety,NA,NA,NA,3120945.027,NA,NA,3096387.5,3029159.749,NA,2701,2608,NA,NA,NA,NA,3852065.519,NA,NA,9041,8392,NA,31.57976151,34.47760391,NA,NA,NA,NA,7783.141,593.292,24.801,186694.166,132566.687,130510.339,285512.629,289336.059,285936.674,0.04,0.03,NA,0.08,0.0747,NA,3276203.299,3194754.441,2950470.45,3276203.299,3194754.441,2950470.45,284210.233,132566.687,130510.339,4407788.045,3689500.271,3809685.846,731120.492,NA,NA,3852065.519,ActLiabilities_GASB_2014,130510.339,payroll_2016,2950470.45,MktAssets_net_2016,3120945.027,ActAssets_GASB_2014,731120.492,UAAL_GASB_2014,2608,actives_tot_2015,8392,beneficiaries_tot_2015,285936.674,expense_TotBenefits_2016,34477.60391,BeneficiaryBenefit_avg_2015,0.0747,InvestmentReturnAssumption_GASB_2015,0.03,InflationAssumption_GASB_2015,24801,contrib_EE_regular_2016,50042.3079,34072.53027,34072.53027,1.90E-04,7,NA,NA,closed,closed,NA,levdollar,levdollar,NA,28,30,NA,7,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2015,levdollar,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
155,Baltimore Fire and Police Employees Retirement System,MD,Safety,NA,NA,NA,2492544.399,2575515.725,2602544.409,2492544.399,2575515.725,2602544.409,4317,4248,4094,284210.2188,298354.9063,300855.0625,3360449.084,3536781.722,3642397.075,6268,6268,6291,33.13700104,33.94499969,34.86399841,207704.9063,212765.1094,219329.4219,28265.556,30341.796,30549.801,284210.233,323667.15,300855.075,218309.586,222138.2,235747.675,0.0375,0.0375,0.0375,0.0775,0.0775,0.075,2492544.399,2466576.702,2377994.505,2492544.399,2466576.702,2377994.505,284210.233,298354.9,300855.075,3373171.388,3536781.722,3642397.075,867904.685,961265.997,1039852.666,3642397.075,ActLiabilities_GASB_2016,300855.075,payroll_2016,2377994.505,MktAssets_net_2016,2602544.409,ActAssets_GASB_2016,1039852.666,UAAL_GASB_2016,4094,actives_tot_2016,6291,beneficiaries_tot_2016,219329.4219,benefits_tot_2016,34863.99841,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.0375,InflationAssumption_GASB_2016,30549801,contrib_EE_regular_2016,73486.82829,34863.99966,34863.99966,0.101543246,5,5,5,open,open,closed,levdollar,levdollar,levdollar,20,20,20,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
156,Seattle Employees Retirement System,WA,General-Local,NA,NA,NA,2094300,2266700,2397100,NA,NA,NA,8746,8822,8882,647800,667274,686748,3260100,3432600,3605100,6019,6223,6223,25.85199928,25.82621002,26.64999962,155597,160716.5,165836,63969.504,65779.216,NA,630926,641686.504,NA,150239.008,159349.807,NA,0.0325,0.0325,NA,0.075,0.075,NA,2322703.695,2313021.163,NA,2322703.695,2313021.163,NA,597900,630900,641700,3430722.236,3612173.272,NA,1165800,1165900,1.21E+06,3605100,ActLiabilities_GASB_2016,641700,payroll_2016,2313021.163,MktAssets_net_2015,2397100,ActAssets_GASB_2016,1.21E+06,UAAL_GASB_2016,8882,actives_tot_2016,6223,beneficiaries_tot_2016,165836,benefits_tot_2016,26649.99962,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2015,0.0325,InflationAssumption_GASB_2015,65779216,contrib_EE_regular_2015,72247.24161,26648.88318,26648.88318,0.102507739,5,5,NA,closed,closed,NA,levpercent,levpercent,NA,28,27,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levpercent,pctdollf_2015,27,UAALAmortPeriod_GASB_2015
157,Portland Fire and Police Disability Retirement Fund,OR,Safety,NA,NA,NA,20532.924,18979.1385,17425.353,20532.924,NA,17425.353,1561,1575,1517,139581.5,NA,139397.125,2752435.845,3221200.478,3689965.11,1830,1833,1851,62.30851746,64.34722137,66.41482544,NA,NA,NA,NA,NA,NA,135726.35,139346.388,139108.113,114024.585,117948.46,122933.84,0.0275,NA,0.025,0.0775,NA,0.075,19782.924,21126.942,16675.353,20532.924,21876.942,17425.353,135726.35,136852.7365,137979.123,2473970.866,2896894.767,3391461.315,2731902.921,3202221.339,3762539.757,3689965.11,ActLiabilities_GASB_2016,137979.123,payroll_2016,16675.353,MktAssets_net_2016,17425.353,ActAssets_GASB_2016,3762539.757,UAAL_GASB_2016,1517,actives_tot_2016,1851,beneficiaries_tot_2016,122933.84,expense_TotBenefits_2016,66414.82544,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.025,InflationAssumption_GASB_2016,NA,contrib_EE_regular_2014,90955.25577,66414.82442,66414.82442,NA,0,NA,0,closed,NA,NA,levpercent,NA,levpercent,20,NA,NA,0,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2014,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2014
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,TN,General-Local,2450131.5,NA,NA,2450131.517,2668035.418,NA,2450131.518,2668035.418,NA,11368,11571,NA,513758.9688,531266.875,NA,2730430.66,2806587.788,NA,8262,8498,NA,16.38959503,16.66586494,NA,135410.8281,141626.5156,NA,73.973,57.996,73.171,556220.289,513759.048,531266.978,140187.828,146730.313,152587.111,NA,NA,NA,0.075,0.075,NA,2697364.111,2763495.909,2688226.83,2697364.111,2763495.909,2688226.83,513758.978,531266.86,531266.978,2794230.943,2832405.143,2909544.59,280299.143,138552.37,NA,2806587.788,ActLiabilities_GASB_2015,531266.978,payroll_2016,2688226.83,MktAssets_net_2016,2668035.418,ActAssets_GASB_2015,138552.37,UAAL_GASB_2015,11571,actives_tot_2015,8498,beneficiaries_tot_2015,141626.5156,benefits_tot_2015,16665.86494,BeneficiaryBenefit_avg_2015,0.075,InvestmentReturnAssumption_GASB_2015,NA,InflationAssumption_GASB_2014,73171,contrib_EE_regular_2016,45913.66157,16665.86439,16665.86439,1.38E-04,5,5,NA,NA,closed,NA,NA,levdollar,NA,NA,30,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levdollar,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
159,Jacksonville General Employee Pension Plan,FL,General-Local,1751888.5,NA,NA,1751888.51,1811172.111,NA,1751888.51,1811172.111,NA,5026,4817,NA,262368.8125,254034.4844,NA,2662187.817,2711408.803,NA,4907,4976,NA,30.81149292,31.57234764,NA,NA,NA,NA,20961,20893,21840,262368.813,254034.479,NA,151192,157104,NA,0.0224,0.0275,NA,0.075,0.075,NA,1848189,1739891,1829242,1848189,1739891,NA,262368.813,254034.479,NA,2676164.205,2717211.544,NA,910299.307,900236.692,NA,2711408.803,ActLiabilities_GASB_2015,254034.479,payroll_2015,1829242,MktAssets_net_2016,1811172.111,ActAssets_GASB_2015,900236.692,UAAL_GASB_2015,4817,actives_tot_2015,4976,beneficiaries_tot_2015,157104,expense_TotBenefits_2015,31572.34764,BeneficiaryBenefit_avg_2015,0.075,InvestmentReturnAssumption_GASB_2015,0.0275,InflationAssumption_GASB_2015,2.18E+07,contrib_EE_regular_2016,52737.07266,31572.34727,31572.34727,0.085972582,5,5,NA,NA,NA,NA,levpercent,levpercent,NA,24,24,NA,5,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,levpercent,pctdollf_2015,24,UAALAmortPeriod_GASB_2015
160,Cincinnati Employees Retirement System,OH,General-Local,1453922.25,NA,NA,1453922,1703002,1732053,1453922.202,1703002.075,NA,2804,2931,NA,157825.1406,167248.2344,NA,2259822,2207484,2252875,4319,4264,NA,36.36800003,38.42071915,NA,157072.7344,163825.9531,NA,15059,16186,16337,163477,164575,180501,155409,159166,161805,0.03,0.03,NA,0.075,0.075,NA,1578751,1510182,1651375,1578749,1510182,1651375,164575,174963,179463,2747109,2904463,2215822,805900,504482,520822,2252875,ActLiabilities_GASB_2016,179463,payroll_2016,1651375,MktAssets_net_2016,1732053,ActAssets_GASB_2016,520822,UAAL_GASB_2016,2931,actives_tot_2015,4264,beneficiaries_tot_2015,163825.9531,benefits_tot_2015,38420.71915,BeneficiaryBenefit_avg_2015,0.075,InvestmentReturnAssumption_GASB_2015,0.03,InflationAssumption_GASB_2015,1.63E+07,contrib_EE_regular_2016,61229.27329,38420.72071,38420.72071,0.091032692,5,5,NA,open,open,NA,levdollar,levdollar,NA,30,30,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levdollar,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
161,Atlanta General Employees Pension Fund,GA,General-Local,NA,NA,NA,1016486.156,1084009.929,1146863.597,1016486.156,1084009.929,1146863.597,3243,NA,NA,142493.625,NA,NA,1831581.285,1874709.577,1898995.163,3805,0,NA,23.63599968,NA,NA,NA,NA,NA,18920,18659,20836,142494,145654,151625,164238,166796,169808,0.0275,0.0275,0.0275,0.075,0.075,0.075,1274688,1284848,1246662,1145333,1153715,NA,142493.626,145654,151625,1832883,1873213,NA,815095.129,790699.648,752131.566,1898995.163,ActLiabilities_GASB_2016,151625,payroll_2016,1246662,MktAssets_net_2016,1146863.597,ActAssets_GASB_2016,752131.566,UAAL_GASB_2016,3243,actives_tot_2014,0,beneficiaries_tot_2015,169808,expense_TotBenefits_2016,23635.99968,BeneficiaryBenefit_avg_2014,0.075,InvestmentReturnAssumption_GASB_2016,0.0275,InflationAssumption_GASB_2016,2.08E+07,contrib_EE_regular_2016,46754.54826,Inf,23635.99968,0.137417972,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,26,25,30,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
162,Omaha School Employee Retirement System,NE,Teachers,1277546,NA,NA,1277546,1312905,1337983,1277546,1312905,1337983,7415,7393,7462,314600,325700,335800,1723970,1798706,2050581,4125,4351,4542,24.70302963,25.16662788,25.53940964,101900,109500,1.16E+05,31597,32584,33764,323078,333166,345231,96794,102330,109083,0.03,0.03,0.03,0.08,0.08,0.08,1294722,1211107,1188496,1294722,1211107,1188496,323077.71,333166.135,351940.122,1724435,1792128,1866456,446424,485801,712598,2050581,ActLiabilities_GASB_2016,351940.122,payroll_2016,1188496,MktAssets_net_2016,1337983,ActAssets_GASB_2016,712598,UAAL_GASB_2016,7462,actives_tot_2016,4542,beneficiaries_tot_2016,1.16E+05,benefits_tot_2016,25539.40964,BeneficiaryBenefit_avg_2016,0.08,InvestmentReturnAssumption_GASB_2016,0.03,InflationAssumption_GASB_2016,3.38E+07,contrib_EE_regular_2016,47164.31547,25539.40995,25539.40995,0.095936774,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,30,30,28,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,28,UAALAmortPeriod_GASB_2016
163,Baton Rouge City Parish Retirement System,LA,General-Local,1106575.875,NA,NA,1106575.866,1119731.517,NA,1106575.866,1106575.866,NA,3181,3138,NA,135556.8906,137591.4531,NA,1559275.063,1614978.634,NA,3513,3598,0,15.52900028,25.17900085,NA,NA,NA,NA,13372.4,13596.282,NA,137789.518,135556.888,NA,88142.63,93118.375,NA,0.0275,0.0275,NA,0.075,0.0725,NA,1073878.697,1023186.927,NA,1073878.697,1023186.927,NA,135556.888,137591.45,NA,1617586.813,1599966.548,NA,452699.197,495247.117,NA,1614978.634,ActLiabilities_GASB_2015,137591.45,payroll_2015,1023186.927,MktAssets_net_2015,1119731.517,ActAssets_GASB_2015,495247.117,UAAL_GASB_2015,3138,actives_tot_2015,0,beneficiaries_tot_2016,93118.375,expense_TotBenefits_2015,25179.00085,BeneficiaryBenefit_avg_2015,0.0725,InvestmentReturnAssumption_GASB_2015,0.0275,InflationAssumption_GASB_2015,13596282,contrib_EE_regular_2015,43846.86106,Inf,25179.00085,0.098816329,5,5,NA,open,open,NA,levpercent,levpercent,NA,30,30,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
164,Fairfax County Employees' Retirement System,VA,General-Local,NA,NA,NA,3614067.515,3759611.811,3831179.295,NA,NA,NA,13862,13669,14171,659360.125,670892.875,682425.6875,4800719.77,4906500,5116400,7626,8021,8189,30.84246063,31.77606201,33.06882858,235204.6094,254875.7969,270800.625,32758.587,33193.593,34627.061,671597.456,686288.895,708414.611,235204.611,254875.795,270800.631,0.03,NA,0.03,0.075,0.075,0.075,3766059.665,3693357.619,3590082.229,3766059.665,3693357.619,3590082.229,671597.456,686288.895,708414.611,4807873.661,4979660.749,5116417.171,1186652.255,1146888.189,1285220.705,5116400,ActLiabilities_GASB_2016,708414.611,payroll_2016,3590082.229,MktAssets_net_2016,3831179.295,ActAssets_GASB_2016,1285220.705,UAAL_GASB_2016,14171,actives_tot_2016,8189,beneficiaries_tot_2016,270800.625,benefits_tot_2016,33068.82858,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.03,InflationAssumption_GASB_2016,34627061,contrib_EE_regular_2016,49990.44605,33068.82709,33068.82709,0.048879654,3,NA,3,open,NA,open,levpercent,NA,levpercent,15,NA,15,3,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
165,Detroit Employees General Retirement System,MI,General-Local,NA,NA,NA,2015207.879,NA,NA,NA,NA,NA,4881,9669,NA,203507.0781,NA,NA,3222352.076,NA,NA,12026,12033,0,1.608448982,0.803756654,NA,NA,NA,NA,10241.761,13366.105,12559.259,238669.871,368280.388,NA,253683.194,253533.495,243215.619,NA,NA,NA,0.079,NA,NA,2015207.879,2152971.804,1972401.416,2015207.879,NA,NA,238669.871,368280.388,NA,3801649.071,NA,NA,1207100,NA,NA,3222352.076,ActLiabilities_GASB_2014,368280.388,payroll_2015,1972401.416,MktAssets_net_2016,2015207.879,ActAssets_GASB_2014,1207100,UAAL_GASB_2014,9669,actives_tot_2015,0,beneficiaries_tot_2016,243215.619,expense_TotBenefits_2016,803.7566543,BeneficiaryBenefit_avg_2015,0.079,InvestmentReturnAssumption_GASB_2014,NA,InflationAssumption_GASB_2014,12559259,contrib_EE_regular_2016,38088.77733,Inf,803.7566543,0.034102438,NA,NA,NA,closed,NA,NA,levpercent,NA,NA,NA,NA,NA,NA,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2014,levpercent,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
166,Montgomery County Employees Retirement System,MD,General-Local,NA,NA,NA,3333484.724,3630075.61,3798555.275,3333484.724,3630075.61,3798555.275,5535,5541,5513,402899.0938,418728.5938,427622.4688,3958929.718,4050736.852,4141060.968,6143,6285,6348,36.77799988,36.93000031,37.32600021,229568.8594,229562.2031,234072.9219,26462.839,26627.493,27056.04,402899.096,418728.584,427622.475,229664.72,230646.729,230695.791,0.0275,0.0275,NA,0.075,0.075,NA,3652867.097,3661661.244,3641602.614,3652867.097,3661661.244,3641602.614,402899.096,418728.584,427622.475,3958369.317,4082394.812,4182704.477,625444.994,420661.242,342505.693,4141060.968,ActLiabilities_GASB_2016,427622.475,payroll_2016,3641602.614,MktAssets_net_2016,3798555.275,ActAssets_GASB_2016,342505.693,UAAL_GASB_2016,5513,actives_tot_2016,6348,beneficiaries_tot_2016,234072.9219,benefits_tot_2016,37326.00021,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2015,0.0275,InflationAssumption_GASB_2015,27056040,contrib_EE_regular_2016,77566.20261,36873.49116,36873.49116,0.063270856,5,5,NA,closed,closed,NA,levpercent,levpercent,NA,20,20,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levpercent,pctdollf_2015,20,UAALAmortPeriod_GASB_2015
167,Milwaukee County Employees Retirement System,WI,General-Local,NA,NA,NA,1773638,1716152,NA,1773638.12,1767419.752,NA,3680,3619,NA,191432.9219,194871.5625,NA,2222620,2262851,NA,7979,7991,NA,20.77799606,21.18365097,NA,165787.625,169278.5625,NA,10052.605,9324.866,NA,188605.492,191432.915,NA,176263.605,187512.204,NA,NA,0.03,NA,NA,0.08,NA,1822579.695,1716151.763,NA,1822579.695,1716151.763,NA,191433,194872,NA,2239951.56,2262851.177,NA,448982,546699,NA,2262851,ActLiabilities_GASB_2015,194872,payroll_2015,1716151.763,MktAssets_net_2015,1716152,ActAssets_GASB_2015,546699,UAAL_GASB_2015,3619,actives_tot_2015,7991,beneficiaries_tot_2015,169278.5625,benefits_tot_2015,21183.65097,BeneficiaryBenefit_avg_2015,0.08,InvestmentReturnAssumption_GASB_2015,0.03,InflationAssumption_GASB_2015,9324866,contrib_EE_regular_2015,53846.91904,21183.65192,21183.65192,0.047851236,NA,10,NA,NA,closed,NA,NA,levpercent,NA,NA,5,NA,10,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levpercent,pctdollf_2015,5,UAALAmortPeriod_GASB_2015
168,City of Miami Firefighters and Police Officers Retirement Trust,FL,Safety,NA,NA,NA,1151016.531,1147334.95,1150653.52,1151016.531,1147334.95,1150653.52,1482,1650,1869,93705.76563,133966.1719,153785.5313,1597800,1616131.503,1654140.143,2648,2230,2205,47.3214798,98.73600006,103033.9063,125307.2813,220181.2813,NA,9462,9317.231,12082.805,93705,106278.378,133083.231,116682,140863.255,141474.741,0.0325,0.0325,0.0325,0.075,0.0742,0.0742,1748696,1674671.617,1700098.5,1748696,1674671.617,1700098.5,93705.765,106278.378,133083.234,2149956,2167482.636,2222547.481,446783.469,468796.553,503486.623,1654140.143,ActLiabilities_GASB_2016,133083.234,payroll_2016,1700098.5,MktAssets_net_2016,1150653.52,ActAssets_GASB_2016,503486.623,UAAL_GASB_2016,1869,actives_tot_2016,2205,beneficiaries_tot_2016,220181.2813,benefits_tot_2015,103033906.3,BeneficiaryBenefit_avg_2016,0.0742,InvestmentReturnAssumption_GASB_2016,0.0325,InflationAssumption_GASB_2016,12082805,contrib_EE_regular_2016,71205.58266,99855.45635,99855.45635,0.090791339,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2016,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
169,Providence Employees Retirement System,RI,General-Local,NA,NA,NA,338253.329,353520.549,NA,338253.329,353520.549,NA,2986,3012,NA,83059.21875,140908.875,NA,1323590.168,1305338.091,NA,3108,3094,0,28.91986084,29.20646286,NA,89882.92969,90364.79688,NA,10873,11955,12043,139893.426,142504,145874,96570,97651,108193,0.035,0.035,NA,0.0825,0.08,NA,357712,351067,333287,357712,351068,333287,137504.822,140908.879,145874,1230289.193,1251850,1318341,894336.839,951817.542,NA,1305338.091,ActLiabilities_GASB_2015,145874,payroll_2016,333287,MktAssets_net_2016,353520.549,ActAssets_GASB_2015,951817.542,UAAL_GASB_2015,3012,actives_tot_2015,0,beneficiaries_tot_2016,90364.79688,benefits_tot_2015,29206.46286,BeneficiaryBenefit_avg_2015,0.08,InvestmentReturnAssumption_GASB_2015,0.035,InflationAssumption_GASB_2015,1.20E+07,contrib_EE_regular_2016,48430.9429,Inf,29206.46286,0.08255755,5,5,NA,open,NA,NA,levpercent,levdollar,NA,26,NA,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2014,levdollar,pctdollf_2015,26,UAALAmortPeriod_GASB_2014
170,Hartford Municipal Employee Retirement Fund,CT,General-Local,NA,NA,NA,1018917.25,1060207,1066750,1018917.25,1060206.696,1066749.972,2319,2370,2149,143184.4844,151305.0313,144121.9063,1325282,1366370,1425378,2924,2966,3043,32.01812744,33.26163101,33.44659805,NA,NA,NA,12139,13036,13042,144648,144227,151405,93621,98654,101778,0.0325,0.03,0.0275,0.0775,0.0775,0.075,1062551,1038246,999664,1062551,1038195,999613,147977,151305,144121,1315265,1348596,1389617,306365,306163,358628,1425378,ActLiabilities_GASB_2016,144121,payroll_2016,999664,MktAssets_net_2016,1066750,ActAssets_GASB_2016,358628,UAAL_GASB_2016,2149,actives_tot_2016,3043,beneficiaries_tot_2016,101778,expense_TotBenefits_2016,33446.59805,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.0275,InflationAssumption_GASB_2016,1.30E+07,contrib_EE_regular_2016,67064.21591,33446.59875,33446.59875,0.090493405,5,5,5,closed,open,closed,levdollar,levdollar,levdollar,27,23,25,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,25,UAALAmortPeriod_GASB_2016
171,Birmingham Retirement & Relief System,AL,General-Local,NA,NA,NA,945245.264,993856.763,1016437.956,945245.264,993856.763,1016437.956,3889,3871,3852,191299.7813,196808.4063,200205.4844,1263665.128,1319287.541,1346038.138,2897,2924,3017,24.28314018,24.5791893,25.02138138,70348.25781,71869.54688,75489.50781,12021,12262.101,13874,184380.8,188116.077,197758.4,71279,74246,77545,0.03,0.025,0.025,0.07,0.075,0.075,1048513,1045084,996677,1032760.391,1026521.284,981796.08,191299.778,196808.411,200205.482,1433025.474,1574826.589,2022255.368,318419.864,325430.778,329600.182,1346038.138,ActLiabilities_GASB_2016,200205.482,payroll_2016,996677,MktAssets_net_2016,1016437.956,ActAssets_GASB_2016,329600.182,UAAL_GASB_2016,3852,actives_tot_2016,3017,beneficiaries_tot_2016,75489.50781,benefits_tot_2016,25021.38138,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.025,InflationAssumption_GASB_2016,1.39E+07,contrib_EE_regular_2016,51974.4242,25021.38144,25021.38144,0.069298802,5,5,5,NA,NA,NA,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,NA,openclosedf_2014,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
172,Omaha Police and Fire Pension Fund,NE,Safety,NA,NA,NA,590191.585,621403.975,NA,590191.585,621403.975,NA,1370,1398,NA,122258.6172,125378.2344,NA,1189002.221,1223966.11,NA,1500,1473,NA,44.20899963,45.56900024,NA,66313.5,67123.14063,NA,19623.633,19704.991,NA,120776,121729,NA,66571.864,68527.72,NA,0.0325,0.0325,NA,0.08,0.08,NA,599927.168,594178.499,NA,599927,594178.499,NA,126843.763,129633.658,NA,1224944,1274745.755,NA,598810.636,602562.135,NA,1223966.11,ActLiabilities_GASB_2015,129633.658,payroll_2015,594178.499,MktAssets_net_2015,621403.975,ActAssets_GASB_2015,602562.135,UAAL_GASB_2015,1398,actives_tot_2015,1473,beneficiaries_tot_2015,67123.14063,benefits_tot_2015,45569.00024,BeneficiaryBenefit_avg_2015,0.08,InvestmentReturnAssumption_GASB_2015,0.0325,InflationAssumption_GASB_2015,19704991,contrib_EE_regular_2015,92727.93848,45569.00246,45569.00246,0.152005207,NA,NA,NA,closed,closed,NA,levpercent,levpercent,NA,30,30,NA,NA,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2015,levpercent,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
173,Atlanta Police Fund,GA,Safety,NA,NA,NA,987507,983385,950415,987507,983411,950415,2025,2023,1962,93836.33594,93078.22656,94653.17969,1224045.862,1247457.987,1300184.303,1420,1446,1510,33.56399918,0,34.50799942,47660.87891,NA,52107.07813,11232,11224,11825,91840,93836,92964.978,53279,56253,59823,NA,NA,0.0225,0.075,0.075,0.075,987507,983385,950415,987507,983385,950415,91840,93836.338,92964.978,1270494,1294907,1317840.021,236538.862,264072.987,349769.303,1300184.303,ActLiabilities_GASB_2016,92964.978,payroll_2016,950415,MktAssets_net_2016,950415,ActAssets_GASB_2016,349769.303,UAAL_GASB_2016,1962,actives_tot_2016,1510,beneficiaries_tot_2016,52107.07813,benefits_tot_2016,34507.99942,BeneficiaryBenefit_avg_2016,0.075,InvestmentReturnAssumption_GASB_2016,0.0225,InflationAssumption_GASB_2016,1.18E+07,contrib_EE_regular_2016,47382.76147,34507.99876,34507.99876,0.127198438,NA,NA,NA,closed,closed,closed,levpercent,levpercent,levpercent,27,26,25,NA,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2016,levpercent,pctdollf_2016,25,UAALAmortPeriod_GASB_2016
